Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
2-pack-long-sleeved-bodysuits-prestige-falcon-city,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,004,,,,,,,shopify,2000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/89/98/899800218018efff0e41249afcbab95a89664730.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/c5/bc/c5bca9dbd7da41eee10e93717a23e2224e46ea4d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-cotton-set-mantri-mall,2-piece cotton set,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/7b/7e/7b7eb70f6ac32bd4e6dc363f74e7074c01a4e56d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-piece-cotton-set-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/18/01/1801171164de1ee126fc17fe153a988e5d8e3ed9.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,4000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/4a/81/4a816b0dd11ae94d840829b83f90130b2122a0ca.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/c4/b0/c4b0df04adf07f8ea780335b7c5c118cf866c9db_xxl-1.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7f/bc/7fbc7c2f469b6f614346de75590bc2f1ce99d1d6.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/e2/f8/e2f806de92deb2122c43dbfcd0bba8d03f20e676.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,Denim jeggings,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/09/8f/098f93b70cda87a45adc60fbd1a51b476f45b819.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
denim-jeggings-mantri-mall,,,,,,,,Size,005,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/dc/e7/dce76ae3e6e75b13aed55daa6a76c27e9f64d3e6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,Denim jeggings,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/09/8f/098f93b70cda87a45adc60fbd1a51b476f45b819.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
denim-jeggings-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/dc/e7/dce76ae3e6e75b13aed55daa6a76c27e9f64d3e6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patterned-dress-mantri-mall,Patterned dress,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/26/9e/269e027d47c3eebb13b8889b7b176920aa6b10cb.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
patterned-dress-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/4c/5f/4c5fcb12a06a751e7698b5b0a48de5523ea26380.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
frill-trimmed-cotton-top-mantri-mall,Frill-trimmed cotton top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/4e/ea/4eea627ad4b390bbd5c9a8e48a833d1beeebe412.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
frill-trimmed-cotton-top-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9c/5c/9c5c92c1c494380a2034ba95a53b95876416717c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-short-sleeved-bodysuits-mantri-mall,2-pack short-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/57/57/5757f31cff32b8cfcce50c577365a9ad2da2004a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-short-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d1/5c/d15cb7808c640773e427abcf6122303bd0a54c54.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-short-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/48/b6/48b6e14bfd2573d30361b3527ac44cb8eeeae036.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-short-sleeved-bodysuits-prestige-falcon-city,2-pack short-sleeved bodysuits,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/57/57/5757f31cff32b8cfcce50c577365a9ad2da2004a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-short-sleeved-bodysuits-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d1/5c/d15cb7808c640773e427abcf6122303bd0a54c54.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-short-sleeved-bodysuits-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/48/b6/48b6e14bfd2573d30361b3527ac44cb8eeeae036.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
fleece-all-in-one-pyjamas-mantri-mall,Fleece all-in-one pyjamas,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,002,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/2d/b8/2db813b75487acff3065ac2e176e8f506b0b8367.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
fleece-all-in-one-pyjamas-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/63/93/639353013962cd744aba3509a58b185536e7ed30.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
patterned-sleepsuit-prestige-falcon-city,Patterned sleepsuit,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,021,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/9b/ab/9bab2d36f7e6b9a38aafcb170a523c0fe2d6c39e.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
patterned-sleepsuit-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/e0/2c/e02ce5d272115552af0f5714d717bcce34a9655a.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-leggings-prestige-falcon-city,2-pack leggings,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,007,,,,,,,shopify,2000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/a7/cf/a7cf33abe0450d716d3bc725bf2c05a25e2dd49e.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-leggings-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/45/af/45af6e42657f59012fa7b5020d2f0c7e8374b477.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-mantri-mall,Printed cotton jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,007,,,,,,,shopify,3000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/36/d6/36d6a13550cbd1db48e8d464dedbfbaaf5499625.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-cotton-jersey-top-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a9/48/a94851a2b0b2f0de5f83e45fb0654b2376170e2c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
cotton-leggings-mantri-mall,Cotton leggings,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/0c/36/0c366d1425995d570b385aba811b09bf10b57780.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
cotton-leggings-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/0f/8d/0f8d84645f96428a1fbd1936585b4b0a3bfee0e0.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-mantri-mall,Printed cotton jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/8f/ab/8fab0dd28395f8e1ec66681188da62b99335e598.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-cotton-jersey-top-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/d8/33/d8333d1a2e7e0fd93446b2bb2392452d9f3b856e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/40/2c/402c25b0e4bf46f524ff78fb03b345ef9e7b30d6.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-prestige-falcon-city,Printed cotton jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/8f/ab/8fab0dd28395f8e1ec66681188da62b99335e598.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-cotton-jersey-top-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/d8/33/d8333d1a2e7e0fd93446b2bb2392452d9f3b856e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/40/2c/402c25b0e4bf46f524ff78fb03b345ef9e7b30d6.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
printed-cotton-jersey-top-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-mantri-mall,Heart-pocket jeans,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/7b/c2/7bc28785730c165ee329aaa31fd602108a4ab722.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
heart-pocket-jeans-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f9/e9/f9e90cb1a3f75d19b7a0ae2d224b5e3a558a46df.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/76/e2/76e2bb8b4eb966962ed188693d26f7cfc2a43a31.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a4/80/a480a75b7a9977f668a4034a8d6e9aac59c4367c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/de/be/debe8071d5c5040a83981b6ee74fc73325a62bd1.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7b/8e/7b8e8ecc409067cf2e79ffa043376bfe62f2a602.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-prestige-falcon-city,Heart-pocket jeans,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/7b/c2/7bc28785730c165ee329aaa31fd602108a4ab722.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
heart-pocket-jeans-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f9/e9/f9e90cb1a3f75d19b7a0ae2d224b5e3a558a46df.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/76/e2/76e2bb8b4eb966962ed188693d26f7cfc2a43a31.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a4/80/a480a75b7a9977f668a4034a8d6e9aac59c4367c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/de/be/debe8071d5c5040a83981b6ee74fc73325a62bd1.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
heart-pocket-jeans-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7b/8e/7b8e8ecc409067cf2e79ffa043376bfe62f2a602.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
printed-jersey-top-mantri-mall,Printed jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/9d/84/9d84d36afe3d3310d5ae8ffb5fc6d2bd179f4e78.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-jersey-top-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cf/f3/cff3929eb1f75e1599e301d09566f4a846e9a196.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-jersey-top-prestige-falcon-city,Printed jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/9d/84/9d84d36afe3d3310d5ae8ffb5fc6d2bd179f4e78.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-jersey-top-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/cf/f3/cff3929eb1f75e1599e301d09566f4a846e9a196.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
5-pack-knitted-socks-mantri-mall,5-pack knitted socks,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,003,,,,,,,shopify,2000.0,deny,manual,99.80,,,,,https://image.hm.com/assets/hm/2a/22/2a223eda29a1cef75e20e66654b0715817e39c6e.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
5-pack-knitted-socks-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/1e/8e/1e8ee6bca6c33cf3c07e48e6fefee3c23df7f783.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-mantri-mall,2-piece blouse and leggings set,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/0a/0e/0a0e8b535981758224369a3627b970af6195a1d7.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-piece-blouse-and-leggings-set-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/56/27/5627fac1f874d30d2162e735168d3768201dd4c4.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/0e/a9/0ea92be9de2a9bd90140c7ae84cd59e202b32af0.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-prestige-falcon-city,2-piece blouse and leggings set,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/0a/0e/0a0e8b535981758224369a3627b970af6195a1d7.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-piece-blouse-and-leggings-set-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/56/27/5627fac1f874d30d2162e735168d3768201dd4c4.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/0e/a9/0ea92be9de2a9bd90140c7ae84cd59e202b32af0.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,4000.0,deny,manual,1499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-blouse-and-leggings-set-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,3000.0,deny,manual,1499.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-jersey-top-and-leggings-set-mantri-mall,2-piece jersey top and leggings set,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/02/68/0268c236d85c738abbdfa0b55d0baf6eb0a1e1f4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-piece-jersey-top-and-leggings-set-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/eb/c5/ebc547348312919e017ac3b15c165115cca8a02b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/6f/f4/6ff44620fdf4e435620640fbc6d138ded9829794.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
